subject,summary,press,wdate,link
"MBK, 고려아연 투자 요청 정보 M&A에 활용 부인[fn마켓워치]",MBK파트너스가 2년 전 고려아연 측 투자 요청 과정에서 받은 정보를 활용해 적대적 인수합병(M&A)에 나섰다는 주장에 대해 반박했다... 파이낸셜뉴스 | 2024-12-03 09:56:48,파이낸셜뉴스,2024-12-03 09:56:48,https://n.news.naver.com/mnews/article/014/0005276203
"이수페타시스, 유상증자 제동에 8%대 급등",이수페타시스의 대규모 유상증자 계획에 제동이 걸렸다는 소식에 주가가 급등하고 있다. 3일 오전 9시37분 기준 코스피 시장에서 이수페타.. 머니투데이 | 2024-12-03 09:51:05,머니투데이,2024-12-03 09:51:05,https://n.news.naver.com/mnews/article/008/0005122427
"‘렌터카·중고차’ 매물 속속…‘업계 1위’ 롯데렌탈, PE 품에 또 안길까[투자360]","대기업 떠나는 렌터카 사업, 어피니티 SK렌터카 인수 롯데렌탈 추가 인수해 시너지 가능성 언급 케이카, 오토플러스 등 매물 다수, 문제.. 헤럴드경제 | 2024-12-03 09:48:08",헤럴드경제,2024-12-03 09:48:08,https://n.news.naver.com/mnews/article/016/0002396169
"""미국 주식 시장, 너무 올랐다…채권 투자 유망""",현 시점에서 미국 주식 시장의 기대 수익률은 한 자릿수 후반 정도입니다. 채권에선 한 자릿수 중반 정도를 기대할 수 있습니다. 지금이 .. 한국경제TV | 2024-12-03 09:44:57,한국경제TV,2024-12-03 09:44:57,https://n.news.naver.com/mnews/article/215/0001190100
"코스피, 외인·기관 매수에 장 초반 2,480대 회복…코스닥 올라(종합)",'韓 수출 선행' 미국 ISM 제조업 지수 개선…양 시장 모두 외국인·기관 매수 美반도체주 강세·對중국 우려 선반영에 삼성전자·SK하이.. 연합뉴스 | 2024-12-03 09:42:32,연합뉴스,2024-12-03 09:42:32,https://n.news.naver.com/mnews/article/001/0015080491
고려아연 'MoM' 여론몰이에 재계 속앓이,이 기사는 12월 02일 10:07 마켓인사이트에 게재된 기사입니다. 재계가 경영권 방어 중인 최윤범 고려아연 회장의 행보에 속앓이를 .. 한국경제 | 2024-12-03 09:27:13,한국경제,2024-12-03 09:27:13,https://n.news.naver.com/mnews/article/015/0005064557
코스피 상승 출발…시총 상위주 일제 '빨간불',코스피지수가 상승 출발했다. 3일 오전 9시17분 기준 코스피지수는 29.56포인트(1.2%) 오른 2484.04을 기록 중이다. 지수.. 한국경제 | 2024-12-03 09:23:13,한국경제,2024-12-03 09:23:13,https://n.news.naver.com/mnews/article/015/0005064553
'TIGER 미국S&P500타겟데일리커버드콜 ETF' 순자산 2000억 돌파,미래에셋자산운용은 'TIGER 미국S&P500타겟데일리커버드콜 ETF(상장지수펀드)' 순자산이 2000억원을 돌파했다고 3일 밝혔다. .. 머니투데이 | 2024-12-03 09:22:52,머니투데이,2024-12-03 09:22:52,https://n.news.naver.com/mnews/article/008/0005122413
"이수페타시스, 5500억 유상증자 제동에 '급등'",반도체 기판 제조업체 이수페타시스 주가가 장 초반 급등세다. 금융감독원이 이수페타시스의 5500억원 규모 유상증자에 제동을 걸고 나선 .. 한국경제 | 2024-12-03 09:22:13,한국경제,2024-12-03 09:22:13,https://n.news.naver.com/mnews/article/015/0005064552
美 증시 훈풍에 코스피·코스닥 상승 출발,"간밤 미국 뉴욕증시의 주요 지수가 대형 기술주를 중심으로 랠리를 보인 가운데, 코스피·코스닥지수도 3일 일제히 상승 출발했다. 이날 오.. 조선비즈 | 2024-12-03 09:13:10",조선비즈,2024-12-03 09:13:10,https://n.news.naver.com/mnews/article/366/0001036697
"코스피, 오늘도 우려 속 상승 출발…HBM 규제에도 삼성전자 `일단` 강세",좀처럼 반등 기회를 찾지 못하고 있는 코스피 지수가 3일 상승 출발했다. 한국거래소에 따르면 코스피 지수는 전일 대비 17.58포인트(.. 디지털타임스 | 2024-12-03 09:13:07,디지털타임스,2024-12-03 09:13:07,https://n.news.naver.com/mnews/article/029/0002919779
"코스피, 외인·기관 매수에 상승 출발…삼성전자 강보합",코스피 지수가 외국인과 기관 투자자의 동반 매수세에 강세로 출발했다. 3일 엠피닥터에 따르면 코스피 지수는 이날 오전 9시 6분 현재 .. 이데일리 | 2024-12-03 09:12:17,이데일리,2024-12-03 09:12:17,https://n.news.naver.com/mnews/article/018/0005897531
"씨티케이, 전환사채 전환가 40% 할증 발행 “주가 상승 자신감”",글로벌 뷰티 플랫폼 기업 씨티케이가 70억원 규모 전환사채(이하 ‘CB’) 발행에 성공했다고 3일 밝혔다. 씨티케이의 이번 CB 발행 .. 파이낸셜뉴스 | 2024-12-03 09:08:16,파이낸셜뉴스,2024-12-03 09:08:16,https://n.news.naver.com/mnews/article/014/0005276146
"미래에셋, ‘TIGER 미국S&P500타겟데일리커버드콜 ETF’ 순자산 2000억 돌파",미래에셋자산운용은 ‘TIGER 미국S&P500타겟데일리커버드콜 상장지수펀드(ETF)’ 순자산이 2000억원을 돌파했다고 3일 밝혔다. .. 헤럴드경제 | 2024-12-03 08:54:22,헤럴드경제,2024-12-03 08:54:22,https://n.news.naver.com/mnews/article/016/0002396104
"두산로보틱스, 유럽 수요부진에 그룹 구조개편 불확실성…목표가↓-iM",iM증권이 두산로보틱스의 목표주가를 기존 12만5000원에서 7만6000원으로 하향했다. 유럽 협동로봇 수요 부진에 두산그룹 지배구조 .. 머니투데이 | 2024-12-03 08:52:21,머니투데이,2024-12-03 08:52:21,https://n.news.naver.com/mnews/article/008/0005122383
"키움證 ""보험·증권 배당주, 금리 하락으로 연말 매력도 상승""","연간배당 지급일이 다가오면서 보험, 증권 배당주에 대한 시장 관심이 확대될 것이라는 분석이 나왔다. 최근 두 차례 기준금리 인하로 국채.. 파이낸셜뉴스 | 2024-12-03 08:51:12",파이낸셜뉴스,2024-12-03 08:51:12,https://n.news.naver.com/mnews/article/014/0005276123
"삼성자산, KODEX 200타겟위클리커버드콜 첫 상장",국내 자산을 기초자산으로 하는 첫 타겟커버드콜 월중배당 상품이 나왔다. 삼성자산운용은 옵션 프리미엄과 배당 투자수익을 합산해 매월 분배.. 매일경제 | 2024-12-03 08:51:09,매일경제,2024-12-03 08:51:09,https://n.news.naver.com/mnews/article/009/0005406778
"대중 반도체 추가 수출통제에…증권가 ""본질은 삼성전자 기술 경쟁력""",미국 정부가 인공지능(AI)을 개발하는 데 필요한 핵심 부품인 고대역폭메모리(HBM)의 대(對)중국 수출을 통제하기로 한 데 대해 삼성.. 뉴스1 | 2024-12-03 08:50:55,뉴스1,2024-12-03 08:50:55,https://n.news.naver.com/mnews/article/421/0007941487
"미국의 '대중 반도체 수출제재'…""하이닉스 저가매수 기회""","간밤 미국 정부가 중국 반도체와 관련한 신규 제재를 발표한 가운데, 증권가는 한국 반도체에 대한 변화는 미미하다면서 불확실성 해소를 덜.. 한국경제 | 2024-12-03 08:49:13",한국경제,2024-12-03 08:49:13,https://n.news.naver.com/mnews/article/015/0005064530
"“S&P500과 엔화를 한 번에”···신한운용, ‘SOL 미국S&P500 엔화노출(H) 월배당 ETF’ 상장",미국 S&P500과 일본 엔화에 한 번에 투자 퇴직연금 계좌 내 저렴해진 일본 엔화 투자에 대한 새 방법 월 배당 전략 통해 내년 2월.. 헤럴드경제 | 2024-12-03 08:46:13,헤럴드경제,2024-12-03 08:46:13,https://n.news.naver.com/mnews/article/016/0002396098
다시 불붙은 강달러 VS 외환당국 실개입…환율 1400원대[외환브리핑],"원·달러 환율은 1400원 초반대 레인지에서 움직일 것으로 전망된다. 트럼프 트레이드 재개, 미국 경기 개선, 유로화 약세 등으로 인해.. 이데일리 | 2024-12-03 08:38:17",이데일리,2024-12-03 08:38:17,https://n.news.naver.com/mnews/article/018/0005897473
"엔씨소프트, 내년 상반기 이익 턴어라운드 기대…목표가↑ -교보",교보증권이 엔씨소프트(036570)에 대해 내년 상반기 이익 턴어라운드와 함께 본격적인 영업 레버리지 효과가 기대된다고 분석했다. 목표.. 이데일리 | 2024-12-03 08:36:16,이데일리,2024-12-03 08:36:16,https://n.news.naver.com/mnews/article/018/0005897470
"“오리온, K-스낵 왕좌 우뚝…국내외 호실적에 주가 상승 기대감 솔솔”","키움증권은 3일 오리온에 대해 올해 4분기 역대 최대 실적이 전망된다며 투자의견 ‘매수’, 목표주가 14만2000원을 유지했다. 키움증.. 매일경제 | 2024-12-03 08:35:09",매일경제,2024-12-03 08:35:09,https://n.news.naver.com/mnews/article/009/0005406772
"""낮아질 만큼 낮아진 코스피…반등 기대감 '솔솔'""[굿모닝 증시]","3일 한국 증시는 반등할 것으로 전망된다. 낮아질 대로 낮아진 지수에 대한 저가 매수와 함께 미국 반도체 지수 상승, 중국 경기 회복 .. 아시아경제 | 2024-12-03 08:20:52",아시아경제,2024-12-03 08:20:52,https://n.news.naver.com/mnews/article/277/0005509870
광화문 SFC 매각흥행[fn마켓워치],서울 광화문 서울파이낸스센터(SFC) 매각이 흥행했다. 싱가포르투자청(GIC)이 2000년 한국 시장에 진출하면서 인수한 후 24년 만.. 파이낸셜뉴스 | 2024-12-03 08:13:12,파이낸셜뉴스,2024-12-03 08:13:12,https://n.news.naver.com/mnews/article/014/0005276112
"내년 조선업, 이익 증가 사이클 진입…한화오션 목표가↑-NH",NH투자증권이 한화오션의 미국 군함 유지·보수·정비(MRO) 사업 개시와 특수선 매출 증가를 이유로 목표주가를 기존 3만8000원에서 .. 머니투데이 | 2024-12-03 08:12:00,머니투데이,2024-12-03 08:12:00,https://n.news.naver.com/mnews/article/008/0005122366
“우리가 아는 ‘노브랜드’가 아니었네”…목표가 2만2000원 제시,DS투자증권은 3일 노브랜드(nobland)에 대해 여러 구매자로부터 주문을 많이 받으면서 실적 성장이 이뤄질 것으로 보인다며 투자의견.. 매일경제 | 2024-12-03 08:11:09,매일경제,2024-12-03 08:11:09,https://n.news.naver.com/mnews/article/009/0005406761
"IR협의회 ""퓨런티어, 트럼프 2기 자율주행 규제 완화 수혜주""",한국IR협의회는 3일 퓨런티어에 대해 트럼프 2기 정부의 자율주행 규제 완화 수혜주라고 평가했다. 투자의견과 목표주가는 따로 제시하지 .. 뉴시스 | 2024-12-03 08:09:53,뉴시스,2024-12-03 08:09:53,https://n.news.naver.com/mnews/article/003/0012937216
"""바이오주, 신약 허가 이후까지 본다면…'이것' 했는지 확인"" [종목+]",시판 허가를 받은 뒤 상업화 단계에서도 성공할 신약을 골라낼 기준으로 ‘경쟁약과의 직접 비교 임상 여부’가 제시됐다. 개발 단계에서부터.. 한국경제 | 2024-12-03 08:09:15,한국경제,2024-12-03 08:09:15,https://n.news.naver.com/mnews/article/015/0005064516
"""보험·증권주, 배당주 관심필요…금리하락 매력도↑""[클릭 e종목]","키움증권은 3일 보험·증권주에 대해 ""업종 전체적으로 주주환원의 실질수익률이 향상돼 적어도 배당락일까지 안정적인 주가 흐름을 기대할 수.. 아시아경제 | 2024-12-03 08:08:33",아시아경제,2024-12-03 08:08:33,https://n.news.naver.com/mnews/article/277/0005509857
"""한화오션, 연간 4~5척 미 군함 유지보수 예상…목표주가 상향""",한화오션이 연간 4~5척 정도의 미국 군함을 유지보수하며 매출이 늘어날 것이란 전망이 나왔다. 정연승 NH투자증권 연구원은 3일 보고서.. 디지털타임스 | 2024-12-03 08:08:07,디지털타임스,2024-12-03 08:08:07,https://n.news.naver.com/mnews/article/029/0002919768
美증시 최고가 행진…대중 반도체 수출규제에 기술주 강세[뉴스새벽배송],간밤 뉴욕증시 주요지수가 기술주 상승에 힘입어 사상 최고가를 기록하면서 연일 신기록 행진을 이어가고 있다. 통상 12월은 ‘산타 랠리’.. 이데일리 | 2024-12-03 08:06:12,이데일리,2024-12-03 08:06:12,https://n.news.naver.com/mnews/article/018/0005897449
"맥쿼리PE, LG CNS 1.1兆 리파이낸싱[fn마켓워치]",맥쿼리자산운용 PEF본부(맥쿼리PE)가 LG CNS에 대한 1조1500억원 규모 인수금융 리파이낸싱(자본재조달)을 추진 중이다. 3일 .. 파이낸셜뉴스 | 2024-12-03 08:03:12,파이낸셜뉴스,2024-12-03 08:03:12,https://n.news.naver.com/mnews/article/014/0005276110
알트코인 '리플' 상승세 이어가…시총 3위 올라,비트코인이 10만 달러선 벽을 넘지 못하는 가운데 알트코인(비트코인 외 가상화폐)인 리플(XRP)이 상승세를 이어가고 있다. 2일(현지.. 이코노미스트 | 2024-12-03 08:01:10,이코노미스트,2024-12-03 08:01:10,https://n.news.naver.com/mnews/article/243/0000068946
"""HD현대중공업, 수익성 개선 전망…목표가↑""-NH","NH투자증권은 3일 HD현대중공업에 대해 ""건조 공정 안정화와 생산성 개선으로 수익성이 예상보다 소폭 개선될 것""이라며 목표주가를 기존.. 한국경제 | 2024-12-03 07:57:12",한국경제,2024-12-03 07:57:12,https://n.news.naver.com/mnews/article/015/0005064498
“내년 1분기 S&P500 6600선 도달 가능”,미국 증시의 고점 우려가 커지고 있지만 내년 1분기까지 연말연초 랠리를 이어갈 가능성이 크다는 분석이 나왔다. S&P지수가 6600선에.. 이데일리 | 2024-12-03 07:57:10,이데일리,2024-12-03 07:57:10,https://n.news.naver.com/mnews/article/018/0005897442
"""전력케이블 호황 지속…대한전선 수혜""[클릭 e종목]",NH투자증권은 북미와 유럽 전력 케이블 시장이 호황을 이어가면서 LS전선과 대한전선이 수혜를 볼 것으로 내다봤다. 이민재 NH투자증권 .. 아시아경제 | 2024-12-03 07:54:43,아시아경제,2024-12-03 07:54:43,https://n.news.naver.com/mnews/article/277/0005509843
"韓증시, 强달러 불구 성장·수출주 우호적 환경[오늘증시전망]",강달러와 11월 수출 부진의 벽에 막혔던 한국 증시가 간밤 미국 필라델피아 반도체 지수가 2%대 상승하는 등 성장주 전반에 걸쳐 우호적.. 이데일리 | 2024-12-03 07:48:15,이데일리,2024-12-03 07:48:15,https://n.news.naver.com/mnews/article/018/0005897437
“금리 하락으로 배당주 매력도↑”,금리 하락으로 배당주의 매력이 높아지며 보험·증권주의 내년 배당락일까지 안정적인 주가 흐름을 기대할 수 있단 분석이 나왔다. 안영준 키.. 이데일리 | 2024-12-03 07:43:10,이데일리,2024-12-03 07:43:10,https://n.news.naver.com/mnews/article/018/0005897435
"한화오션, 미 군함 MRO 사업 개시로 실적개선 전망…목표가↑-NH",NH투자증권은 3일 한화오션(042660)에 대해 미 군함 유지·보수·정비(MRO)사업 개시와 특수선 건조 증가에 따른 실적 개선이 이.. 이데일리 | 2024-12-03 07:42:14,이데일리,2024-12-03 07:42:14,https://n.news.naver.com/mnews/article/018/0005897433
"회사채는 'KB', IPO는 '한투'‥정통IB 강화한 증권사 실적 윤곽",올해 증권사의 투자은행(IB) 부문별 연간 실적 순위 윤곽이 드러났다. 채권 발행시장(DCM)에서는 전통의 강호인 KB증권이 12년 연.. 아시아경제 | 2024-12-03 07:38:11,아시아경제,2024-12-03 07:38:11,https://n.news.naver.com/mnews/article/277/0005509826
매그니피센트7 일제 상승에 나스닥 최고치…0.97%↑[데일리국제금융시장[,대형 기술기업의 주가가 상승하면서 나스닥종합지수가 최고치를 경신했다. 다우존스30산업평균 지수가 하락하면서 뉴욕 증시 전체는 혼조세를 .. 서울경제 | 2024-12-03 07:37:10,서울경제,2024-12-03 07:37:10,https://n.news.naver.com/mnews/article/011/0004422296
"“또 4만전자 공포, 아내·아들 타격 커”…美 한국산 HBM 對中 수출통제 직격탄 맞나 [투자360]",최근 三電 주가 나흘 연속 하락세…5.3만대까지 ‘뚝’ 美 상무부 “對中 수출통제 대상 품목에 HBM 추가” 中에 HBM 수출 三電 영.. 헤럴드경제 | 2024-12-03 07:35:10,헤럴드경제,2024-12-03 07:35:10,https://n.news.naver.com/mnews/article/016/0002396057
"""하이젠알앤엠, 휴머노이드 로봇 최대 수혜주""[클릭 e종목]",스터닝밸류리서치는 하이젠알앤엠에 대해 휴머노이드 로봇 최대 수혜주라고 3일 분석했다. 투자의견과 목표주가는 제시하지 않았다. 하이젠알앤.. 아시아경제 | 2024-12-03 07:35:07,아시아경제,2024-12-03 07:35:07,https://n.news.naver.com/mnews/article/277/0005509825
간만에 힘쓴 대형 기술주…나스닥·S&P500 '신고가' [뉴욕증시 브리핑],뉴욕증시의 3대 주가지수가 혼조세를 보였다. 우량주 위주로 매물이 나온 가운데 최근 저조했던 반도체·인공지능(AI) 관련주가 기운을 내.. 한국경제 | 2024-12-03 07:25:12,한국경제,2024-12-03 07:25:12,https://n.news.naver.com/mnews/article/015/0005064493
"어피니티, 롯데렌탈 인수 검토…롯데는 2조5000억 기대 [시그널]",외국계 사모펀드(PEF) 운용사인 어피너티에쿼티파트너스가 롯데렌탈(089860)을 인수할 유력 후보로 떠올랐다. 국내 PEF인 MBK파.. 서울경제 | 2024-12-03 07:24:12,서울경제,2024-12-03 07:24:12,https://n.news.naver.com/mnews/article/011/0004422295
美 대선 후 해외주식 쏠림 심화…韓주식 ETF 수익률 초토화,미국 대선 이후 해외 주식 투자 열풍이 강하게 불면서 국내 상장지수펀드(ETF) 수익률 상위권에 한국 증시 투자 상품이 자취를 감추고 .. 서울경제 | 2024-12-03 07:21:10,서울경제,2024-12-03 07:21:10,https://n.news.naver.com/mnews/article/011/0004422294
2025년 미국 ETF 및 주택 시장 전망 [원자재 & ETF 뉴스],"원자재 시황도 살펴보겠습니다. 현재 시간 5시 44분 지나가고 있고요, 5시 수치를 기준으로 하고 있습니다. 국제유가부터 확인해 보겠습.. 한국경제TV | 2024-12-03 07:18:33",한국경제TV,2024-12-03 07:18:33,https://n.news.naver.com/mnews/article/215/0001190080
'10만 달러' 벽 못넘는 비트코인,비트코인 지난달 22일 9만9800달러 대까지 오른 이후 박스권 움직임 비트코인이 10만 달러선 벽을 넘지 못하고 박스권에서 움직이고 .. 더팩트 | 2024-12-03 07:18:17,더팩트,2024-12-03 07:18:17,https://n.news.naver.com/mnews/article/629/0000343658
"잇츠한불, 오너 3세 대표 체제…시험대 오른 38살 임진성[거버넌스워치]",중견 화장품 업체 잇츠한불이 오너 3세 대표 체제로 전환했다. 올해 38살로 경영수업에 들어간 지 12년만이다. 3대(代) 세습의 시계.. 비즈워치 | 2024-12-03 07:10:10,비즈워치,2024-12-03 07:10:10,https://n.news.naver.com/mnews/article/648/0000031208
"뉴욕증시, '기술주 랠리' 영향에 S&P500·나스닥 신고가…다우 하락",다우 0.29%↓·S&P 0.24%↑·나스닥 0.97%↑ 12월 첫 거래일인 2일(현지시간) 뉴욕증시 3대 지수는 혼조세로 마감했다. .. 더팩트 | 2024-12-03 07:03:13,더팩트,2024-12-03 07:03:13,https://n.news.naver.com/mnews/article/629/0000343657
연말·연초 주총 격전 예고...‘캐스팅보트’ 국민연금 선택에 쏠리는 시선,"올해 말과 내년 초 고려아연의 경영권 분쟁, 두산에너빌리티 합병 등 기업의 방향성을 결정할 임시 주주총회가 연달아 열리는 가운데 국민연.. 데일리안 | 2024-12-03 07:01:06",데일리안,2024-12-03 07:01:06,https://n.news.naver.com/mnews/article/119/0002899377
"뉴욕증시, 반도체 수출 통제에 기술주 '화색'…나스닥 1%↑ 마감",진정호 연합인포맥스 특파원 = 뉴욕증시의 3대 주가지수가 혼조로 마감했다. 우량주 위주로 매물이 나온 가운데 최근 저조했던 반도체 및 .. 연합뉴스 | 2024-12-03 07:00:36,연합뉴스,2024-12-03 07:00:36,https://n.news.naver.com/mnews/article/001/0015080237
"김원규 LS증권 대표, 자기자본 ‘1조 달성’ 실패에 연임 기로",증권가 베테랑 최고경영자(CEO)인 김원규 LS증권 사장의 내년 3월 말 임기 만료를 앞두고 연임 여부에 관심이 모인다. 김 사장이 취.. 데일리안 | 2024-12-03 07:00:14,데일리안,2024-12-03 07:00:14,https://n.news.naver.com/mnews/article/119/0002899376
밸류업 프로그램 가동 반년…효과는 여전히 ‘물음표’,코리아 디스카운트(한국 증시 저평가) 해소하자는 취지로 시작된 밸류업(기업가치 제고) 프로그램이 도입된 지 어느덧 반년이 지났음에도 여.. 데일리안 | 2024-12-03 07:00:12,데일리안,2024-12-03 07:00:12,https://n.news.naver.com/mnews/article/119/0002899375
유료화 바람 부는 리서치센터…애널리스트 역할 다변화도,“지금만큼 애널리스트들이 어려운 시기는 없었던 것 같습니다.” 수년 전만 해도 고액 연봉을 받으며 ‘증권사의 꽃’이라고 불렸던 애널리스.. 이코노미스트 | 2024-12-03 07:00:10,이코노미스트,2024-12-03 07:00:10,https://n.news.naver.com/mnews/article/243/0000068943
"""역대급 폭설에 한파 예고""…한파 관련주는",지난주 기록적인 폭설 후 본격적인 한파가 예고된 가운데 증시에서 한파 관련주가 주목 받고 있다. 난방·방한용품 관련 기업을 비롯해 도시.. 뉴시스 | 2024-12-03 07:00:00,뉴시스,2024-12-03 07:00:00,https://n.news.naver.com/mnews/article/003/0012937160
'매그7' 일제히 상승…S&P500·나스닥 사상 최고치[월스트리트in],2일(현지시간) 뉴욕증시에서 나스닥과 S&P500지수가 테슬라 등 기술주 상승에 힘입어 또 사상 최고치를 경신했다. 이날 뉴욕증권거래소.. 이데일리 | 2024-12-03 06:59:07,이데일리,2024-12-03 06:59:07,https://n.news.naver.com/mnews/article/018/0005897418
"한중엔시에스, 만만치 않은 코스닥 시장 적응기",코넥스 시장 유망주로 꼽혔던 한중엔시에스가 올해 6월24일 코스닥 시장으로 이전 상장한 뒤로 고전하고 있다. 주가는 이전 상장한 이후 .. 아시아경제 | 2024-12-03 06:50:00,아시아경제,2024-12-03 06:50:00,https://n.news.naver.com/mnews/article/277/0005509800
"""빠져나갈 구멍 여전해""…정부 '자본시장법 개정' 우회카드에 비판 여전",정부가 상장법인의 분할·합병 시 일반주주 이익이 침해되는 일이 없도록 자본시장법을 개정한다. 시장 안팎에서는 아쉽다는 평가를 내놨다. .. 뉴스1 | 2024-12-03 06:45:00,뉴스1,2024-12-03 06:45:00,https://n.news.naver.com/mnews/article/421/0007941330
코스닥 하락에 웃은 곱버스 ETN,지난달 증시 부진으로 코스닥이 한 달 새 8% 넘게 하락하면서 코스닥 '곱버스(곱하기+인버스)' 상장지수증권(ETN)들이 높은 수익률을.. 아시아경제 | 2024-12-03 06:40:00,아시아경제,2024-12-03 06:40:00,https://n.news.naver.com/mnews/article/277/0005509799
매달 80만원씩 30년 부으면…백만장자로 은퇴한 직장인 비결 [일확연금 노후부자],퇴직연금 투자의 가장 큰 장점은 복리로 늘어나는 수익률입니다. 연평균 7% 수익률로 월 80만원씩 투자하면 30년 후 9억4120만원으.. 한국경제 | 2024-12-03 06:36:09,한국경제,2024-12-03 06:36:09,https://n.news.naver.com/mnews/article/015/0005064484
민주당 텃밭 바꾼 머스크 파워…가난한 이민자 마을의 변심[머스크X트럼프],지난달 19일(현지시간) 미국 대통령선거가 끝난 지 2주 만에 도널드 트럼프 당선인이 텍사스주 브라운스빌을 방문했다. 일론 머스크 테슬.. 아시아경제 | 2024-12-03 06:30:00,아시아경제,2024-12-03 06:30:00,https://n.news.naver.com/mnews/article/277/0005509797
S&P500·나스닥 또 최고치…이번 주 고용지표 주목[뉴욕증시],미국 뉴욕증시의 3대 지수가 12월 첫 거래일인 2일(현지시간) 혼조세로 마감했다. S&P500지수와 나스닥지수는 사상 최고치를 갈아치.. 아시아경제 | 2024-12-03 06:28:39,아시아경제,2024-12-03 06:28:39,https://n.news.naver.com/mnews/article/277/0005509796
'K-방산' 대표주자 10곳에 집중…올해 52% 수익,글로벌 방위산업을 선도하는 국내 방산 기업에 집중 투자한 한화자산운용의 'PLUS K방산' ETF(상장지수펀드)가 '올해의 혁신펀드' .. 머니투데이 | 2024-12-03 06:20:00,머니투데이,2024-12-03 06:20:00,https://n.news.naver.com/mnews/article/008/0005122345
미-중 기술패권 경쟁 주목… 수혜기업 선별투자로 차별화,"키움투자자산운용의 KOSEF K-반도체북미공급망, KOSEF K-2차전지북미공급망은 미국과 중국의 기술패권 경쟁 심화에 따른 투자 아이.. 머니투데이 | 2024-12-03 06:20:00",머니투데이,2024-12-03 06:20:00,https://n.news.naver.com/mnews/article/008/0005122341
기업과 펀드(PEF)의 '밀회'‥'사각지대' 노리는 자본시장의 자유계약,기업과 사모펀드(PEF) 간 다양한 형태의 협력이 늘고 있다. 행동주의펀드나 적대적 인수합병(M&A) 세력의 공격으로부터 경영권을 지키.. 아시아경제 | 2024-12-03 06:20:00,아시아경제,2024-12-03 06:20:00,https://n.news.naver.com/mnews/article/277/0005509795
"[인터뷰] 홍성욱 NH證 연구원 “가상자산, 닷컴버블 같은 사태 올 것… 그래도 주목할 영역”",사실 가상자산 리포트는 회사에 직접적으로든 간접적으로든 돈을 벌어다 주진 못합니다. 다른 부서가 수익 내는 걸 도와주거나 승진이 보장되.. 조선비즈 | 2024-12-03 06:01:22,조선비즈,2024-12-03 06:01:22,https://n.news.naver.com/mnews/article/366/0001036664
"이복현, 마지막 인사 퍼즐 어떻게?···다음 주 나온다",임기 3년 이복현 금융감독원 원장이 결재하는 마지막 정기인사 결과가 이달 둘째 주 나온다. 지난해와 마찬가지로 부서장급 인사 폭이 클 .. 파이낸셜뉴스 | 2024-12-03 06:01:13,파이낸셜뉴스,2024-12-03 06:01:13,https://n.news.naver.com/mnews/article/014/0005276082
‘증권사 꽃’ 저문다더니…변화하는 리서치센터,한때 ‘증권사의 꽃’으로 불렸던 리서치센터의 위상이 예전만 못하다는 평가를 받고 있다. 증권사 수익구조가 다변화되면서 애널리스트의 설 .. 이코노미스트 | 2024-12-03 06:00:11,이코노미스트,2024-12-03 06:00:11,https://n.news.naver.com/mnews/article/243/0000068942
"코인판 후끈, 서학개미도 '이 종목' 쓸어 담았다…""한달간 68% 급등""",가상자산에 우호적인 입장을 보인 트럼프 후보가 당선된 이후 가상자산 관련주에 대한 투자자들의 관심이 높아진다. 서학개미(해외 주식에 투.. 머니투데이 | 2024-12-03 06:00:00,머니투데이,2024-12-03 06:00:00,https://n.news.naver.com/mnews/article/008/0005122324
"팔란티어 290% 급등…""네이버도 뜬다"" 증권가가 꼽은 국내 종목들",AI(인공지능) 랠리가 하드웨어에서 소프트웨어로 확산하고있다. 미국 국방부를 주요고객으로 두고있는 나스닥 상장사 팔란티어테크놀로지는 올.. 머니투데이 | 2024-12-03 05:33:00,머니투데이,2024-12-03 05:33:00,https://n.news.naver.com/mnews/article/008/0005122311
콩의 배신과 금의 질주…ETF 투자 성적표 살펴보니,"올들어 콩(대두)값 상승, 금값 하락에 베팅했던 투자자들이 줄줄이 타격을 입었다. 북반구 전역에 풍년이 들면서 콩값은 떨어졌고 지정학적.. 머니투데이 | 2024-12-03 05:33:00",머니투데이,2024-12-03 05:33:00,https://n.news.naver.com/mnews/article/008/0005122310
‘1.5조 SFC’ 韓 코람코 대 외국계…25년 만에 국내 품으로 돌아올까 [시그널],서울 도심업무권역(CBD)의 랜드마크인 광화문 서울파이낸스센터(SFC·사진) 빌딩 매각 입찰에 국내 운용사 대 외국계의 대결 구도가 펼.. 서울경제 | 2024-12-03 05:31:10,서울경제,2024-12-03 05:31:10,https://n.news.naver.com/mnews/article/011/0004422264
상폐 요건 강화하는 거래소…좀비기업 사라질까,"국내 증시가 부진한 흐름을 보이는 원인 중 하나로 ‘좀비기업’(한계기업) 증가가 지적되는 가운데, 올해 상장폐지가 확정된 기업이 10여.. 이데일리 | 2024-12-03 05:20:13",이데일리,2024-12-03 05:20:13,https://n.news.naver.com/mnews/article/018/0005897394
또 대장주 잃는 코스닥…극단처방 없인 회생 불가,감독당국이 코스닥 시장 개편에 칼을 꺼내든 것은 그만큼 시장 상황이 심각하기 때문이다. 코스닥 시장은 경쟁 시장 대비 상장기업 수가 너.. 이데일리 | 2024-12-03 05:10:12,이데일리,2024-12-03 05:10:12,https://n.news.naver.com/mnews/article/018/0005897391
