subject,summary,press,wdate,link
6시간 만에 끝난 비상계엄령…증시에 미칠 영향은,윤석열 대통령이 비상계엄을 선포한 지 6시간 만에 공식적인 계엄해제를 발표했다. 아무도 예상하지 못한 비상계엄령 발표에 국민들은 혼란에.. 비즈워치 | 2024-12-04 09:03:12,비즈워치,2024-12-04 09:03:12,https://n.news.naver.com/mnews/article/648/0000031260
비상계엄發 强달러 후폭풍에 外人 ‘코리아 엑소더스’ 가속화?…“신뢰 손상” vs “단기 악재” [투자360],‘비상계엄 사태’ 여파로 국내 증시 변동성 커져 “향후 정치적 여진발 불안감에 투심 악화 우려” “과거 정치적 사건 때마다 증시 하락세.. 헤럴드경제 | 2024-12-04 08:56:17,헤럴드경제,2024-12-04 08:56:17,https://n.news.naver.com/mnews/article/016/0002396878
계엄령 충격에 금융권도 '올스톱'…증시에 쏠린 불안한 시선,"금융·외환시장, 일단 정상 개장 각종 지표 충격 후 회복세 강도 세나 기간 짧을 것이라는 시각도 43년 만의 계엄령 선포에 시장 충격이.. 더팩트 | 2024-12-04 08:47:14",더팩트,2024-12-04 08:47:14,https://n.news.naver.com/mnews/article/629/0000344130
"비트코인, 계엄령 선포 후 29분만에 33.4% 하락…최악의 ‘패닉셀’ [투자360]",계엄령 혼란 비트코인 흐름 살펴보니 계엄령 선포 후 30분 간 매도 속출 분당 매도 물량 430개 넘어 리플 -56.72% 이더리움 -.. 헤럴드경제 | 2024-12-04 08:47:13,헤럴드경제,2024-12-04 08:47:13,https://n.news.naver.com/mnews/article/016/0002396872
"""환율, 대응보단 관망해야…원·달러 1413~1426원 전망""",우리은행은 4일 비상계엄 후폭풍에 원·달러 환율이 뛰어오를 것으로 전망했다. 정치적 불확실성 때문에 외국인 자금이 이탈할 것이란 전망에.. 한국경제 | 2024-12-04 08:40:18,한국경제,2024-12-04 08:40:18,https://n.news.naver.com/mnews/article/015/0005065228
"HLB, 담관암 혁신신약 물질 도입...내년 신약허가(NDA) 추진",간암 신약 허가를 앞둔 HLB가 담관암 혁신신약 후보물질을 도입한다. HLB의 미국 자회사인 엘레바 테라퓨틱스(Elevar Therap.. 파이낸셜뉴스 | 2024-12-04 08:39:13,파이낸셜뉴스,2024-12-04 08:39:13,https://n.news.naver.com/mnews/article/014/0005276912
계엄령 충격 후폭풍…1420원대로 상단 열린 환율[외환브리핑],"원·달러 환율은 1420원대로 진입이 예상된다. 윤석열 대통령의 비상계엄 선포 후폭풍으로 인해 원화 가치는 급락하고 달러화, 엔화 매수.. 이데일리 | 2024-12-04 08:37:11",이데일리,2024-12-04 08:37:11,https://n.news.naver.com/mnews/article/018/0005898459
"증권가 ""비상계엄 여파에... 단기 변동성 확대 불가피""","비상계엄의 여파로 인해 국내 주식시장의 단기 변동성 확대가 불가피하다는 증권가의 전망이 나왔다. 키움증권 한지영 연구원은 ""6시간 만에.. 파이낸셜뉴스 | 2024-12-04 08:32:35",파이낸셜뉴스,2024-12-04 08:32:35,https://n.news.naver.com/mnews/article/014/0005276906
"""'비상계엄 사태'…국내증시, 변동성 확대 불가피""[굿모닝 증시]","윤석열 대통령이 '비상계엄' 선포 6시간 만에 해제를 선언한 가운데, 4일 정상 운영되는 한국 주식 시장은 정치적 불확실성에 따른 변동.. 아시아경제 | 2024-12-04 08:29:10",아시아경제,2024-12-04 08:29:10,https://n.news.naver.com/mnews/article/277/0005510792
"""리노공업, 예상보다 부진한 하반기 실적…목표가↓""[클릭 e종목]",키움증권은 4일 리노공업에 대해 올해 하반기 실적이 기대에 못미칠 것으로 보고 목표주가를 기존 30만원에서 21만원으로 하향 조정했다... 아시아경제 | 2024-12-04 08:20:13,아시아경제,2024-12-04 08:20:13,https://n.news.naver.com/mnews/article/277/0005510776
“계엄령 선포 기간 급변했던 원화값 다소 안정…부정적 시각 우려”,4일 키움증권은 ‘계엄령 사태 이후 주식시장 대응은?’이라는 제목의 리포트를 통해 지난 3일 밤 10시 28분 윤석열 대통령의 비상 계.. 매일경제 | 2024-12-04 08:18:14,매일경제,2024-12-04 08:18:14,https://n.news.naver.com/mnews/article/009/0005407561
“코스피 개장” 살 떨리는 韓 증시…‘비상계엄 사태’ 후폭풍 어디까지? [투자360],尹대통령 비상계엄 선포에 야간선물 급락·환율 급등…해제 후 진정 “정치적 불확실성 확대 부정적” 당국 대응에 안정될지 주목 [헤럴드경제.. 헤럴드경제 | 2024-12-04 08:17:10,헤럴드경제,2024-12-04 08:17:10,https://n.news.naver.com/mnews/article/016/0002396847
"""아르헨과 한국 경제 동일 취급""…6시간 계엄 바라본 월가, 진짜 문제는 [신인규의 이슈레이더]","충격적인 6시간 동안 환율도, 해외 투자자들이 한국을 바라보는 시각도 큰 영향을 받았습니다. 거의 반 세기만에 대통령 비상계엄 선포가 .. 한국경제TV | 2024-12-04 08:16:03",한국경제TV,2024-12-04 08:16:03,https://n.news.naver.com/mnews/article/215/0001190291
NH證 “비상계엄發 주가 급락 발생할 수도… ‘매수’ 대응도 유효”,NH투자증권은 비상계엄 사태로 외국인 투자자가 한국 주식시장에서 이탈하면서 주가가 급락하는 상황이 발생할 수 있다고 4일 평가했다. 다.. 조선비즈 | 2024-12-04 08:14:14,조선비즈,2024-12-04 08:14:14,https://n.news.naver.com/mnews/article/366/0001037034
"거래소, 오늘 주식시장 정상 운영…“단기 변동성 확대는 불가피”(종합)","한국거래소는 해외에 상장된 한국물의 가격 및 거래상황, 환율 동향 등을 종합적으로 고려해 4일 증권시장 및 파생상품시장 등을 정상 운영.. 이데일리 | 2024-12-04 08:12:12",이데일리,2024-12-04 08:12:12,https://n.news.naver.com/mnews/article/018/0005898439
"LG유플러스, 내년 영업이익 증가 전환…목표가↑-하나","하나증권은 4일 LG유플러스(032640)에 대해 내년 영업이익 증가 전환이 예상되고, 장기 주주이익환원 규모가 증가하리라고 판단했다... 이데일리 | 2024-12-04 08:10:17",이데일리,2024-12-04 08:10:17,https://n.news.naver.com/mnews/article/018/0005898437
"中, 대미 갈륨·게르마늄 수출 통제 발표 [원자재 & ETF 뉴스]","원자재 시황도 살펴보겠습니다. 현재 시간 5시 44분 지나가고 있고요, 5시 수치를 기준으로 하고 있습니다. 국제유가부터 확인해 보겠습.. 한국경제TV | 2024-12-04 08:08:21",한국경제TV,2024-12-04 08:08:21,https://n.news.naver.com/mnews/article/215/0001190290
"증권가 계엄 대응방안은…""단기 변동성 불가피, 낙폭 과대시 매수""","증권가는 4일 비상계엄 선포·해제 이후 국내 주식시장과 관련해 ""정치 불안 야기로 단기 변동성 확대는 불가피하다""면서도 ""계엄 해제가 .. 한국경제 | 2024-12-04 08:08:17",한국경제,2024-12-04 08:08:17,https://n.news.naver.com/mnews/article/015/0005065215
"""계엄 이슈 빠르게 해소…장초반 급락시 매수 대응 유효”",윤석열 대통령이 지난 3일 오후 10시30분경 비상 계염령을 선포하고 난 뒤 6시간 만에 빠르게 해제함에 따라 한국 금융시장의 변동성 .. 이데일리 | 2024-12-04 08:07:13,이데일리,2024-12-04 08:07:13,https://n.news.naver.com/mnews/article/018/0005898435
"정상개장 증시, 외국인發 `비상계엄 폭탄` 견뎌낼까?","국내 증시가 오늘 오전 9시 정상 개장한다. 하지만, 국내 증시는 비상계엄 선포와 해제, 그에 따른 정치적 불확실성에 따른 충격을 피하.. 디지털타임스 | 2024-12-04 08:07:07",디지털타임스,2024-12-04 08:07:07,https://n.news.naver.com/mnews/article/029/0002920205
"비상계엄령 선포→해제…""금융시장 변동성 불가피"" [뉴스새벽배송]",간밤 윤석열 대통령이 비상계엄령을 선포하며 원·달러환율과 코스피 선물 등 금융시장이 출렁였다. 이날 새벽 계엄해제 결의안이 국회 본회의.. 이데일리 | 2024-12-04 08:06:12,이데일리,2024-12-04 08:06:12,https://n.news.naver.com/mnews/article/018/0005898433
“비상계엄 후폭풍에 원·달러 환율 상방 압력”,원·달러 환율이 비상계엄 충격 후폭풍이 야기할 원화자산 포지션 축소 여파에 급등할 것이란 전망이 나온다. 4일 새벽 서울 여의도 국회에.. 이데일리 | 2024-12-04 08:01:12,이데일리,2024-12-04 08:01:12,https://n.news.naver.com/mnews/article/018/0005898429
'계엄령 선포 후 해제'에 야간 선물옵션 등 금융자산 롤러코스터,"초유의 비상계엄 선포에 금융자산 가격들은 일제히 급락세를 나타냈지만, 비상계엄이 해제되면서 금융시장은 진정되는 흐름을 보였다. 4일 금.. 뉴시스 | 2024-12-04 07:59:50",뉴시스,2024-12-04 07:59:50,https://n.news.naver.com/mnews/article/003/0012940147
"“단기 변동 불가피”… 증권가, 비상계엄 여파 전망","증권사들은 6시간 만에 비상계엄 사태가 종료됐지만, 정치 불확실성에 따른 한국 증시의 변동성이 커질 수밖에 없을 것으로 4일 전망했다... 조선비즈 | 2024-12-04 07:58:09",조선비즈,2024-12-04 07:58:09,https://n.news.naver.com/mnews/article/366/0001037029
“비상계엄 사태에 변동성 확대…관망 대응 필요”,비상계엄 선포 이후 해제 사태로 국내 금융시장의 단기적으로 변동성 확대를 피할 수 없지만 변동성의 지속력은 제한적일 것이란 전망이 나왔.. 이데일리 | 2024-12-04 07:52:14,이데일리,2024-12-04 07:52:14,https://n.news.naver.com/mnews/article/018/0005898424
"비상계엄 사태로 국내 증시 영향 불가피…""지속력 제한적""-키움",윤석열 대통령의 비상 계엄령 선포 사태로 지난 3일 밤 금융시장은 원/달러 환율이 급등하는 등 요동쳤다. 4일 정상 개장하기로 결정된 .. 머니투데이 | 2024-12-04 07:52:04,머니투데이,2024-12-04 07:52:04,https://n.news.naver.com/mnews/article/008/0005123160
ETF도 역시 '테슬라'…K-pop 상품도 수익률도 상승,지난달 국내 ETF 시장은 어땠을까? [ETF워치]가 시장 동향을 한눈에 알려드립니다. 1개월 성과 상·하위 5개 종목을 파악하고 새로.. 비즈워치 | 2024-12-04 07:50:10,비즈워치,2024-12-04 07:50:10,https://n.news.naver.com/mnews/article/648/0000031255
"""이노와이어리스, 내년도 좋을 실적이지만 주가는 저평가""[클릭 e종목]",하나증권은 이노와이어리스에 대해 올해 4분기에 이어 내년에도 실적 개선이 이어질 것으로 예상되지만 현재 주가는 저평가됐다고 4일 분석했.. 아시아경제 | 2024-12-04 07:47:28,아시아경제,2024-12-04 07:47:28,https://n.news.naver.com/mnews/article/277/0005510741
"하이브, 어도어 이슈 마무리 수순…“비중 확대”-하나","하나증권은 4일 하이브(352820)에 대해 7개월간 이어진 어도어 이슈는 마무리 수순이라며 투자의견 매수를 유지, 비중을 확대할 필요.. 이데일리 | 2024-12-04 07:43:12",이데일리,2024-12-04 07:43:12,https://n.news.naver.com/mnews/article/018/0005898416
정치불확실성 마주한 韓증시…“채권시장 외인 수급 주목”,간밤 윤석열 대통령의 비상계엄 선포로 정치불확실성이 확대되는 가운데 채권시장에 대한 외국인 수급에 주목해야 한다는 의견이 나왔다. 윤석.. 이데일리 | 2024-12-04 07:43:10,이데일리,2024-12-04 07:43:10,https://n.news.naver.com/mnews/article/018/0005898415
뉴욕증시 혼조 속 ‘계엄 여파’ 한국 주식 하락…나스닥 0.4%↑[데일리국제금융시장],미국 뉴욕증시는 6일(현지 시간) 11월 고용보고서를 앞두고 혼조세를 보인 가운데 한국 관련 주식 가격은 하락했다. 윤석열 대통령의 계.. 서울경제 | 2024-12-04 07:43:10,서울경제,2024-12-04 07:43:10,https://n.news.naver.com/mnews/article/011/0004422968
"삼양식품, 미국 수출 확대 지속…추가 증설 기대-IBK","IBK투자증권은 4일 삼양식품(003230)에 대해 미국 수출 확대 기대감이 지속하고, 수요 대비 공급이 부족해 추가 증설이 예상된다고.. 이데일리 | 2024-12-04 07:42:14",이데일리,2024-12-04 07:42:14,https://n.news.naver.com/mnews/article/018/0005898414
“비상계엄 사태로 금융시장 단기 변동성 확대”,비상계엄 선포 이후 해제 사태로 국내 정치적 불확실성이 커지며 국내 금융시장의 단기적으로 변동성을 피할 수 없을 전망이다. 윤석열 대통.. 이데일리 | 2024-12-04 07:40:14,이데일리,2024-12-04 07:40:14,https://n.news.naver.com/mnews/article/018/0005898413
"희망 매각가 350억 ↑…이지스투자, 석산 기업 대홍산업 매각",이지스자산운용 자회사인 이지스투자파트너스가 경북 성주에 위치한 석산 기업 대홍산업을 매각한다. 대홍산업은 래미콘 및 아스콘(아스팔트 콘.. 서울경제 | 2024-12-04 07:31:10,서울경제,2024-12-04 07:31:10,https://n.news.naver.com/mnews/article/011/0004422962
케이조선 경영권 유암코 품에[fn마켓워치],케이조선(옛 STX조선) 경영권이 유암코(연합자산관리) 품에 안긴다. 유암코의 풋옵션(조기상환청구)이 2025년 7월 27일부터 행사가.. 파이낸셜뉴스 | 2024-12-04 07:30:16,파이낸셜뉴스,2024-12-04 07:30:16,https://n.news.naver.com/mnews/article/014/0005276884
韓·佛 정국 불안에 경계심 확산 속 혼조…韓기업·ETF '출렁' [뉴욕증시 브리핑],간밤 뉴욕증시에서 3대 주요 지수가 혼조 마감했다. 윤석열 대통령의 비상계엄 선포 등 한국과 프랑스에서 정국 불안이 고조되자 변동성이 .. 한국경제 | 2024-12-04 07:30:16,한국경제,2024-12-04 07:30:16,https://n.news.naver.com/mnews/article/015/0005065204
"""계엄 선포로 불안정성 커졌다"" 뉴욕증시서 韓 기업 출렁",비상계엄 해제 결의 후 낙폭 줄여 미국 뉴욕증시가 3일(현지시간) 보합권에서 혼조 마감했다. 특히 윤석열 대통령이 비상계엄령을 선포한 .. 더팩트 | 2024-12-04 07:27:13,더팩트,2024-12-04 07:27:13,https://n.news.naver.com/mnews/article/629/0000344111
"윤석열 비상계엄, 美 증시까지 흔들어…佛 정국 불안 겹치며 혼조 [투자360]",韓 관련 ETF 급락 후 낙폭 축소 미국 뉴욕증시 3대 주가지수가 혼조로 마감했다. 한국과 프랑스에서 정국 불안이 고조되자 주요 주가지.. 헤럴드경제 | 2024-12-04 07:24:09,헤럴드경제,2024-12-04 07:24:09,https://n.news.naver.com/mnews/article/016/0002396810
비상계엄 후폭풍…미 증시서 쿠팡 등 한국기업들 줄하락,윤석열 대통령이 선포한 '비상 계엄령' 여파로 3일(현지시간) 미국 증시에 상장된 한국 주요 기업들의 주가도 롤러코스터를 탔다. 국회의.. 한국경제 | 2024-12-04 07:23:13,한국경제,2024-12-04 07:23:13,https://n.news.naver.com/mnews/article/015/0005065201
"뉴욕시장서 尹계엄령 쇼크…""원화 팔고 엔화 사자""[월스트리트in]",3일(현시시간) 뉴욕3대지수는 보합에 마감했다. S&P500과 나스닥지수는 소폭이나 오르며 다시 사상 최고치를 경신했다. 뉴욕증시 전체.. 이데일리 | 2024-12-04 07:22:15,이데일리,2024-12-04 07:22:15,https://n.news.naver.com/mnews/article/018/0005898404
모나미 ‘쓴 맛’ 봤던 교육사업 오너 3세가 뛰어든다[거버넌스워치],국민 볼펜 ‘모나미 153’으로 잘 알려진 중견 종합문구업체 모나미(MONAMI)의 오너 3세가 본격적으로 교육사업에 뛰어들었다. 모나.. 비즈워치 | 2024-12-04 07:10:12,비즈워치,2024-12-04 07:10:12,https://n.news.naver.com/mnews/article/648/0000031254
K-뷰티에 다시 볕드나…국내 화장품株 모처럼 반등,국내 화장품주들이 모처럼 만에 날아올랐다. 전문가들은 K-뷰티의 글로벌 시장 확장 기조가 이어지고 있다며 수출 비중이 높은 화장품 기업.. 서울경제 | 2024-12-04 07:01:17,서울경제,2024-12-04 07:01:17,https://n.news.naver.com/mnews/article/011/0004422954
금투업계 ‘슈퍼 코끼리’ 印 사업 확장 러시...고성장 기회 포착,국내 금융투자업계가 올해 세계 경제의 새로운 성장 엔진으로 떠오르며 이른바 ‘슈퍼 코끼리’로 불리는 인도 사업 확장에 집중하고 있다. .. 데일리안 | 2024-12-04 07:01:10,데일리안,2024-12-04 07:01:10,https://n.news.naver.com/mnews/article/119/0002899934
"외인, 삼전 탈출 지속…더욱 희미해지는 산타랠리",외국인의 삼성전자 매도세 지속에 ‘산타랠리(연말과 연초 증시가 강세를 보이는 현상)’ 기대감 저하 우려가 나온다. 미국의 대중(對中) .. 데일리안 | 2024-12-04 07:00:15,데일리안,2024-12-04 07:00:15,https://n.news.naver.com/mnews/article/119/0002899933
조용민 마스턴운용 부대표 “리츠 한파 속 저가 매수 기회” [진주 in 재테크],“올해 유상증자·금리·환율 등의 이슈로 리츠 시장을 향한 투심이 저하된 것은 사실이나 현 시점이 저가 매수를 노린 투자 기회가 될 수 .. 데일리안 | 2024-12-04 07:00:12,데일리안,2024-12-04 07:00:12,https://n.news.naver.com/mnews/article/119/0002899932
"고려아연, 160만원도 뚫었다…투심 과열 '경고음'",경영권 분쟁 중인 고려아연의 주가가 계속해서 불기둥을 뿜으면서 주가 과열에 대한 경고음이 커지고 있다. 다음 달 주총이 예고된 만큼 당.. 뉴시스 | 2024-12-04 07:00:00,뉴시스,2024-12-04 07:00:00,https://n.news.naver.com/mnews/article/003/0012940092
TYM①마약 집유 중 또 약물운전한 최대주주…후계구도 안갯속[부의승계],농기계 전문기업 TYM(옛 동양물산)의 김식 부사장이 약물을 복용한 후 운전하다 사고를 내 검찰에 송치됐다. 김식 부사장은 김희용 TY.. 아시아경제 | 2024-12-04 07:00:00,아시아경제,2024-12-04 07:00:00,https://n.news.naver.com/mnews/article/277/0005510711
"뉴욕증시, 韓·佛 정국 불안에 경계심 고조…혼조 마감",韓 관련 ETF 급락 후 낙폭 축소 진정호 연합인포맥스 특파원 = 뉴욕증시에서 3대 주가지수는 혼조로 마감했다. 한국과 프랑스에서 정국.. 연합뉴스 | 2024-12-04 06:59:04,연합뉴스,2024-12-04 06:59:04,https://n.news.naver.com/mnews/article/001/0015083111
"""우리만 춥네""…겨울옷 벗고 찬바람 맞은 이 업계",의류주 주가가 겨울바람을 맞았다. 국내 증시 상황이 좋지 않은데다 평년보다 따뜻한 날씨가 이어지며 고마진 상품인 겨울 외투류 판매가 부.. 머니투데이 | 2024-12-04 06:54:00,머니투데이,2024-12-04 06:54:00,https://n.news.naver.com/mnews/article/008/0005123142
S&P500·나스닥 또 최고치…'비상계엄'에 韓기업 주가 하락[뉴욕증시],"미국 뉴욕증시의 3대 지수가 3일(현지시간) 혼조세로 마감했다. 시장이 이날 공개된 고용 지표를 주목하며 숨 고르기에 나선 가운데, S.. 아시아경제 | 2024-12-04 06:52:30",아시아경제,2024-12-04 06:52:30,https://n.news.naver.com/mnews/article/277/0005510706
유증 급증에 엄격해진 금감원…3개월 간 정정 요구 9건 달해,금융감독원이 투자자 보호를 이유로 유상증자 심사 기준을 강화하면서 증권신고서 정정 요구가 급증한 것으로 나타났다. 기업의 자금 조달 창.. 서울경제 | 2024-12-04 06:41:07,서울경제,2024-12-04 06:41:07,https://n.news.naver.com/mnews/article/011/0004422943
국내 증시 부진한데 증권주 잘나가는 이유는,국내 증시의 부진이 지속되고 있지만 증권주들은 줄줄이 신고가를 기록하는 등 주가가 강세를 보이고 있다. 해외주식 투자가 늘면서 국내 증.. 아시아경제 | 2024-12-04 06:40:00,아시아경제,2024-12-04 06:40:00,https://n.news.naver.com/mnews/article/277/0005510704
"거래소, 국내 증시 개장 여부 7시 30분 확정…금융 시장 혼란 이어지나",한국거래소는 4일 국내 증시 개장 여부를 이날 오전 7시 30분에 확정할 계획이라고 밝혔다. 거래소는 기자단에 보낸 문자 공지를 통해 .. 서울경제 | 2024-12-04 06:36:14,서울경제,2024-12-04 06:36:14,https://n.news.naver.com/mnews/article/011/0004422942
"재충전 시간 끝났는데…전력기기株, 다시 달릴까",올해 상반기 증시를 이끌었으나 최근 주춤하는 전력기기 관련주가 다시 주도주로 복귀할 수 있을지 관심이 쏠린다. 증권가는 미국의 전력 인.. 아시아경제 | 2024-12-04 06:30:00,아시아경제,2024-12-04 06:30:00,https://n.news.naver.com/mnews/article/277/0005510703
"""붕어빵 보이니 다시 땡겨""…은행·보험주 사들이는 투자자들, 왜",찬바람이 불면서 은행·보험·증권종목을 사들이는 투자자가 늘었다. 한국은행이 기준금리를 낮춘 여건에서 배당 매력이 부각된 결과로 풀이된다.. 머니투데이 | 2024-12-04 06:23:00,머니투데이,2024-12-04 06:23:00,https://n.news.naver.com/mnews/article/008/0005123134
STO 법안 국회 무관심에 겨울잠 드나…통과 언제쯤,이 기사는 2024년12월04일 04시20분에 마켓인 프리미엄 콘텐츠로 선공개 되었습니다. 토큰증권발행(STO) 법안 발의로 시장이 들.. 이데일리 | 2024-12-04 06:20:19,이데일리,2024-12-04 06:20:19,https://n.news.naver.com/mnews/article/018/0005898387
[속보]뉴욕증시 보합…尹계엄령에 韓주식·펀드 '와르륵',3일(현시시간) 뉴욕3대지수는 보합에 마감했다. 윤석열 대통령의 계엄령 선포에 한국 관련 주식 및 펀드는 급격한 변동성을 보였다. 이날.. 이데일리 | 2024-12-04 06:20:16,이데일리,2024-12-04 06:20:16,https://n.news.naver.com/mnews/article/018/0005898386
계엄령 날벼락에 쿠팡 한때 -9.8% ‘뚝’…美 증시 상장 韓 종목 ‘출렁’ [투자360],미국 뉴욕증시에 상장된 한국 주요 기업의 주가가 윤석열 대통령의 비상계엄 선포로 인해 폭락세를 보였다가 낙폭을 줄이는 모습을 보였다. .. 헤럴드경제 | 2024-12-04 06:18:12,헤럴드경제,2024-12-04 06:18:12,https://n.news.naver.com/mnews/article/016/0002396799
ETF 수장 교체하고 이름 바꾸고…중위권 경쟁 더 치열해진다,ETF(상장지수펀드) 시장 점유율 중위권 자산운용사들이 ETF 관련 조직을 재정비하거나 리브랜딩에 나서는 등 경쟁력 확보에 주력하고 있.. 머니투데이 | 2024-12-04 06:12:00,머니투데이,2024-12-04 06:12:00,https://n.news.naver.com/mnews/article/008/0005123132
금리 인하 수혜주 찾아라...금융·헬스케어 '주목',한국은행이 지난 11월 금융통화위원회에서 시장 예상을 깨고 2연속 금리 인하를 단행하고 국내 투자자들도 수혜주 찾기에 분주하다. 금리 .. 파이낸셜뉴스 | 2024-12-04 06:01:14,파이낸셜뉴스,2024-12-04 06:01:14,https://n.news.naver.com/mnews/article/014/0005276865
'쌍유니콘' 탄생에 SV인베·신한벤처투자 '함박웃음',인공지능(AI) 반도체 스타트업 리벨리온과 커머스 스타트업 에이블리가 잇따라 유니콘(기업가치 1조원 이상 비상장기업)에 등극하면서 이들.. 아시아경제 | 2024-12-04 06:00:00,아시아경제,2024-12-04 06:00:00,https://n.news.naver.com/mnews/article/277/0005510690
"한국거래소 “韓 증시 개장 여부, 오전 7시30분에 결정” [투자360]",“해외상품 거래 동향 살펴 결정하겠다” 코스피200 야간선물옵션·MSCI 한국 ETF 등 급락세 다소 진정 4일 새벽 윤석열 대통령이 .. 헤럴드경제 | 2024-12-04 05:52:18,헤럴드경제,2024-12-04 05:52:18,https://n.news.naver.com/mnews/article/016/0002396789
"하이브, 목표주가 30만→28만-하나","하나증권은 4일 하이브의 목표주가를 30만원에서 28만원으로 낮췄다. 이기훈 연구원은 ""뉴진스 관련 실적을 제외했다""며 ""4월부터 지속.. 파이낸셜뉴스 | 2024-12-04 05:50:14",파이낸셜뉴스,2024-12-04 05:50:14,https://n.news.naver.com/mnews/article/014/0005276859
"""국장은 답이 없다""…곱버스 탄 불개미, 투자 성적은?",국내 증시 약세가 지속되면서 지수 하락에 베팅하는 증권상품들이 높은 수익률을 기록한 것으로 나타났다. 특히 코스닥 지수를 역추종하는 E.. 머니투데이 | 2024-12-04 05:11:00,머니투데이,2024-12-04 05:11:00,https://n.news.naver.com/mnews/article/008/0005123103
한밤 환율·코인·증시 '패닉'…계엄해제 확정에 반등했지만,윤석열 대통령의 비상계엄 선포에 밤새 요동쳤던 금융시장이 윤 대통령의 비상계엄 해제 수용 발언에 반등 조짐을 보이고 있다. 비상계엄 해.. 머니투데이 | 2024-12-04 04:47:44,머니투데이,2024-12-04 04:47:44,https://n.news.naver.com/mnews/article/008/0005123084
"오늘 증시 개장 가능할까?… 거래소 ""상황 살핀 후 아침에 결정""","윤석열 대통령의 비상계엄 선포에 환율, 가상자산 시장 등이 요동치면서 국내 증시는 장 개장 여부도 불투명한 상황이다. 4일 한국거래소 .. 머니S | 2024-12-04 02:39:45",머니S,2024-12-04 02:39:45,https://n.news.naver.com/mnews/article/417/0001042583
‘155분 패닉’ 계엄 선포→해제…롤러코스터 탄 야간선물옵션·韓 ETF(종합),윤석열 대통령이 비상계엄을 선포한 이후 국회가 비상계엄 해제 요구 결의안을 통과시키기까지 155분간 국내 야간선물옵션과 상장지수펀드(E.. 이데일리 | 2024-12-04 02:31:07,이데일리,2024-12-04 02:31:07,https://n.news.naver.com/mnews/article/018/0005898296
'계엄령 선포' 환율·코인·증시 '패닉'…해제 요구 의결에 진정(종합),윤석열 대통령이 3일 밤 비상계엄을 선포하면서 금융·외환시장이 출렁였다. 국회에서 계엄령 선포 2시간 37분 만에 계엄 해제 요구안을 .. 머니S | 2024-12-04 02:28:58,머니S,2024-12-04 02:28:58,https://n.news.naver.com/mnews/article/417/0001042580
‘계엄령 패닉’ 진정세… “외국인 채권 매도 여부가 관건”,국회가 4일 새벽 긴급 본회의를 열고 ‘비상계엄 해제 요구 결의안’을 통과시키면서 금융시장이 소폭 진정세를 보이고 있다. 이날 국내 주.. 조선비즈 | 2024-12-04 02:09:11,조선비즈,2024-12-04 02:09:11,https://n.news.naver.com/mnews/article/366/0001036986
계엄 선포에 환율 뛰고 주식선물 급락…해제 요구 의결에 안정(종합),"원/달러 환율, 2년 1개월 만에 최고치인 1,442.0원까지 급등 주식선물·코인도 급락 후 낙폭 축소 신호경 윤석열 대통령이 지난 3.. 연합뉴스 | 2024-12-04 02:03:01",연합뉴스,2024-12-04 02:03:01,https://n.news.naver.com/mnews/article/001/0015082755
"뉴욕증시, 보합권서 숨 고르기…'비상계엄'에 韓기업 주가 급락",미국 뉴욕증시의 3대 지수가 3일(현지시간) 장 초반 보합권에서 혼조세를 나타내고 있다. 전날 S&P500지수와 나스닥지수가 사상 최고.. 아시아경제 | 2024-12-04 01:55:07,아시아경제,2024-12-04 01:55:07,https://n.news.naver.com/mnews/article/277/0005510607
비상계엄 해제 결의안 가결…야간선물옵션·韓 ETF 등 진정세,국회가 새벽 긴급 본회의를 열고 ‘비상계엄 해제 요구 결의안’을 통과시키면서 급락하던 야간선물옵션지수 등이 진정세를 보이고 있다. 4일.. 데일리안 | 2024-12-04 01:54:11,데일리안,2024-12-04 01:54:11,https://n.news.naver.com/mnews/article/119/0002899857
'비상계엄 해제' 국회 가결에…환율·주가·코인 패닉 진정,김정현 김도엽 강수련 박현영 윤석열 대통령의 비상계엄 해제 요구 결의안이 4일 국회 본회의에서 통과되면서 급등한 환율과 급락한 주가·가.. 뉴스1 | 2024-12-04 01:27:56,뉴스1,2024-12-04 01:27:56,https://n.news.naver.com/mnews/article/421/0007943846
美 상장한 한국 기업 투자 ETF 3%대 하락 [비상계엄],"윤석열 대통령의 비상계엄령 선포 이후, 미국 증시에 상장된 한국물 상장지수펀드(ETF) 등이 하락세를 보이고 있다. 4일 오전 1시 2.. 파이낸셜뉴스 | 2024-12-04 01:27:15",파이낸셜뉴스,2024-12-04 01:27:15,https://n.news.naver.com/mnews/article/014/0005276804
비상계엄 해제안 결의에 국내 증시 야간선물·환율 진정,국회가 비상계엄 해제 요구를 결의하자 국내 야간증시 선물시장과 환율이 비상계엄에 따른 패닉 현상에서 차츰 벗어났다. 국내 야간옵션선물지.. 머니투데이 | 2024-12-04 01:25:40,머니투데이,2024-12-04 01:25:40,https://n.news.naver.com/mnews/article/008/0005123000
"美 증시 상장 한국기업, 계엄령 쇼크에 ‘급락’",윤석열 대통령이 비상계엄을 선포하면서 미국 증시에 상장된 국내 기업들의 주가가 급락하고 있다. 4일 글로벌 외환시장에 따르면 3일 오전.. 데일리안 | 2024-12-04 01:17:09,데일리안,2024-12-04 01:17:09,https://n.news.naver.com/mnews/article/119/0002899849
